Image name,8 mm,4 mm,2 mm,1 mm,0.71 mm,0.5 mm,0.425 mm,0.355 mm,0.3 mm,0.25 mm,0.18 mm,0.125 mm,0.063 mm,Description
Loc_1_1.jpg,99.999999999999986,96.961491383611474,81.814836267400054,51.185054009722855,36.449297946267315,24.700560026841739,20.438353718556886,16.530817617260958,13.578268711991479,11.018747544563109,7.7386736985561821,5.4167564494796743,3.1255355795247062,Top (34.2 cm)
Loc_1_2.jpg,99.999999999999986,96.387002155013619,80.056836971077232,50.52788526445773,36.541201358899713,25.227936419989071,20.986933601837272,16.994086133452786,13.84925255588454,11.006761782029475,7.1650738867045884,4.4681018455716952,1.8340494377849366,Top (19.3 cm)
Loc_1_3.jpg,100.00000000000007,96.293328320372254,78.752737085100449,48.500298619089314,34.748389468078436,23.807404396492473,19.75645138655992,15.946219291504827,12.949389242787879,10.234796820689168,6.5023124867532385,3.7400992984564696,1.0260150043223695,Top (12.6 cm)
Loc_1_4.jpg,99.999999999999957,96.484561693188141,78.339801494905487,45.519732868443874,31.497859327873506,20.933791173788762,17.202435940317748,13.773547524078072,11.129391985621595,8.773543046721052,5.5922937185601675,3.2008903016954311,0.75842787835099568,Top (10.3 cm)
Loc_1_5.jpg,100.00000000000003,96.368173069142742,79.577432832922383,48.030541579287103,33.85327069922004,22.718030568631082,18.656615574371656,14.887137854985532,11.966265647113888,9.368968554193744,5.8661530183656634,3.2496764029157332,0.57201567661085895,Top (6.35 cm)
Loc_1_6.jpg,100,97.749458000000004,85.720624999999998,57.167990999999994,41.876899000000002,29.293669999999999,24.586665999999997,20.097533000000002,16.461223,13.107033000000001,8.4520280000000003,4.9884839999999997,1.6371,Scraped top (15.7 cm)
Loc_1_7.jpg,99.999999999999972,97.759654054947063,85.931555660298883,56.772415267797818,40.93289750280875,27.889634754614761,23.019268581674478,18.409317331452161,14.770075877110433,11.480499052980534,7.0562388170526829,3.9200326858238279,1.0146233627134076,Scraped top (11.3 cm)
Loc_1_8.jpg,100.00000000000003,96.84279304159385,81.707494063505649,52.714225265253546,38.391283865990168,26.663332053470949,22.232098960302931,17.996968459902952,14.636659685474406,11.596699929418156,7.4878233704118653,4.5300421626075975,1.6352370966928105,Top auto-hdr (18.4 cm)
Loc_1_9.jpg,100.00000000000004,96.658616619710656,80.976137245225928,50.758447401521799,36.453947830483308,25.066707336993886,20.845899791298447,16.861959563218441,13.721063882497663,10.886169054041074,6.9696400100843992,3.9868892373320191,0.88072538943697321,Top auto-hdr (9.44 cm)
Loc_1_11.jpg,99.999999999999986,96.450119523036577,78.427593616755573,44.713175050330399,30.837482491895273,20.911151147594776,17.561483921184283,14.683796968541429,12.448503561086847,10.663758816423528,8.1764694974139775,6.5851546549093838,4.7914905921870119,Top flash (58.6 cm)
Loc_1_12.jpg,100.00000000000003,96.716767689176294,81.283415138677228,51.302594280412471,36.914034016539041,25.237146738104521,20.872200927109645,16.774886030446311,13.557631514129643,10.685145837556881,6.892953311792291,4.207200727012089,1.5650398613268925,Top flash (21.9 cm)
Loc_1_13.jpg,99.999999999999986,96.58521667226762,80.195997317863416,50.774865499677155,37.017780848712043,25.810350308499679,21.59392146341597,17.599381963465731,14.427997797783835,11.53129429647071,7.4527891078906716,4.3372852068208791,1.1654155657970278,Top flash (12.6 cm)
Loc_1_14.jpg,100.00000000000004,96.454987755839738,80.025953574750503,50.371605706851597,36.57099914548931,25.421783973967148,21.253325347508873,17.297724427344637,14.153614872155366,11.296059930368173,7.2880436529605355,4.2406373246295193,1.1530869589317176,Top flash (12.7 cm)
Loc_1_15.jpg,100.00000000000003,96.332114344855881,79.662985051128857,49.472986942754879,35.703249695226773,24.709396088594911,20.665714994211417,16.838907643191909,13.796966987708887,11.020775784415186,7.1249075799281814,4.0938583859399786,0.89301233611062869,Top flash (9.16 cm)
Location_1_4.jpg,100,96.324106925669966,77.748693896889748,43.676283374032323,29.327215274894549,18.669342197097407,14.982484665134546,11.68049418315197,9.2164464276133984,7.0973956898661497,4.3681409354341856,2.4607414589795198,0.60244080814735035,Dried
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
